Ticker,Timestamp,Price,Size,Exchange
ABNB,2025-04-25 15:37:49.010460+00:00,121.64,100.0,V
AMD,2025-04-25 15:37:49.420288+00:00,95.18,80.0,V
MO,2025-04-25 15:37:49.450769+00:00,58.15,34.0,V
AMD,2025-04-25 15:37:49.526998+00:00,95.18,100.0,V
ADBE,2025-04-25 15:37:49.682301+00:00,366.01,13.0,V
AMD,2025-04-25 15:37:49.866973+00:00,95.18,100.0,V
AMZN,2025-04-25 15:37:50.030917+00:00,186.73,100.0,V
ABT,2025-04-25 15:37:50.042773+00:00,128.15,50.0,V
GOOGL,2025-04-25 15:37:50.099412+00:00,162.17,3.0,V
ABT,2025-04-25 15:37:50.393028+00:00,128.15,100.0,V
ABT,2025-04-25 15:37:50.393139+00:00,128.15,100.0,V
ABT,2025-04-25 15:37:50.393163+00:00,128.15,1.0,V
ABT,2025-04-25 15:37:50.393235+00:00,128.15,49.0,V
GOOG,2025-04-25 15:37:51.987819+00:00,164.27,9.0,V
GOOG,2025-04-25 15:37:51.987834+00:00,164.27,1.0,V
GOOG,2025-04-25 15:37:52.128852+00:00,164.29,7.0,V
GOOG,2025-04-25 15:37:52.128867+00:00,164.29,150.0,V
GOOG,2025-04-25 15:37:52.128868+00:00,164.29,50.0,V
ABBV,2025-04-25 15:37:52.364095+00:00,183.45,200.0,V
AMD,2025-04-25 15:37:52.493461+00:00,95.17,100.0,V
A,2025-04-25 15:37:53.882633+00:00,105.4,100.0,V
AMZN,2025-04-25 15:37:55.253115+00:00,186.72,1.0,V
AMD,2025-04-25 15:37:55.521164+00:00,95.21,100.0,V
AMD,2025-04-25 15:37:55.521180+00:00,95.21,100.0,V
AMD,2025-04-25 15:37:55.521180+00:00,95.21,100.0,V
AKAM,2025-04-25 15:37:56.233109+00:00,79.08,1.0,V
ABNB,2025-04-25 15:37:56.441080+00:00,121.6,1.0,V
AXP,2025-04-25 15:37:57.356017+00:00,264.85,1.0,V
AWK,2025-04-25 15:37:58.223742+00:00,142.48,3.0,V
AMD,2025-04-25 15:37:58.990449+00:00,95.19,1.0,V
AMD,2025-04-25 15:37:58.994677+00:00,95.2,100.0,V
GOOG,2025-04-25 15:37:59.089301+00:00,164.27,4.0,V
AXP,2025-04-25 15:37:59.355815+00:00,264.86,2.0,V
GOOGL,2025-04-25 15:38:00.635025+00:00,162.15,50.0,V
AMD,2025-04-25 15:38:01.025908+00:00,95.19,100.0,V
AMD,2025-04-25 15:38:01.995799+00:00,95.2,100.0,V
AXP,2025-04-25 15:38:03.357370+00:00,264.87,1.0,V
AXP,2025-04-25 15:38:04.355772+00:00,264.87,4.0,V
ABBV,2025-04-25 15:38:05.044995+00:00,183.44,200.0,V
AMD,2025-04-25 15:38:05.278286+00:00,95.18,25.0,V
AES,2025-04-25 15:38:06.025301+00:00,9.925,40.0,V
AES,2025-04-25 15:38:06.025466+00:00,9.925,500.0,V
AES,2025-04-25 15:38:06.025623+00:00,9.925,1500.0,V
AES,2025-04-25 15:38:06.025704+00:00,9.925,600.0,V
AES,2025-04-25 15:38:06.025707+00:00,9.93,50.0,V
AES,2025-04-25 15:38:06.025908+00:00,9.925,90.0,V
AES,2025-04-25 15:38:06.025918+00:00,9.925,23.0,V
AES,2025-04-25 15:38:06.029517+00:00,9.925,40.0,V
A,2025-04-25 15:38:06.126615+00:00,105.4,25.0,V
A,2025-04-25 15:38:06.127223+00:00,105.4,25.0,V
AMT,2025-04-25 15:38:06.178873+00:00,210.345,100.0,V
ADBE,2025-04-25 15:38:06.180298+00:00,366.17,10.0,V
GOOG,2025-04-25 15:38:06.512835+00:00,164.33,26.0,V
AMZN,2025-04-25 15:38:06.519054+00:00,186.71,44.0,V
AMD,2025-04-25 15:38:06.555136+00:00,95.19,8.0,V
AMT,2025-04-25 15:38:06.565747+00:00,210.345,2.0,V
AMD,2025-04-25 15:38:07.183450+00:00,95.17,100.0,V
AES,2025-04-25 15:38:07.789240+00:00,9.925,500.0,V
AES,2025-04-25 15:38:07.789399+00:00,9.925,650.0,V
AMZN,2025-04-25 15:38:10.004807+00:00,186.65,100.0,V
AMZN,2025-04-25 15:38:10.397535+00:00,186.655,100.0,V
AMZN,2025-04-25 15:38:10.890754+00:00,186.635,1.0,V
AXP,2025-04-25 15:38:14.131219+00:00,264.655,1.0,V
AMZN,2025-04-25 15:38:14.155472+00:00,186.63,1.0,V
AMZN,2025-04-25 15:38:14.555152+00:00,186.61,1.0,V
GOOGL,2025-04-25 15:38:14.716273+00:00,162.15,100.0,V
GOOGL,2025-04-25 15:38:14.716304+00:00,162.14,100.0,V
GOOGL,2025-04-25 15:38:14.716521+00:00,162.13,2.0,V
GOOG,2025-04-25 15:38:14.755166+00:00,164.24,100.0,V
MO,2025-04-25 15:38:15.572093+00:00,58.15,100.0,V
AFL,2025-04-25 15:38:15.574293+00:00,107.21,62.0,V
AFL,2025-04-25 15:38:15.574347+00:00,107.21,1.0,V
AMD,2025-04-25 15:38:15.590842+00:00,95.11,156.0,V
AMD,2025-04-25 15:38:15.590868+00:00,95.11,20.0,V
AMD,2025-04-25 15:38:15.590868+00:00,95.11,40.0,V
AMD,2025-04-25 15:38:15.739228+00:00,95.1,5.0,V
LNT,2025-04-25 15:38:16.194035+00:00,60.7,5.0,V
GOOGL,2025-04-25 15:38:16.203283+00:00,162.105,100.0,V
AFL,2025-04-25 15:38:17.074371+00:00,107.175,6.0,V
AFL,2025-04-25 15:38:17.077739+00:00,107.18,94.0,V
AFL,2025-04-25 15:38:17.078427+00:00,107.18,36.0,V
GOOG,2025-04-25 15:38:17.090376+00:00,164.23,100.0,V
AIG,2025-04-25 15:38:17.117893+00:00,80.99,100.0,V
AIG,2025-04-25 15:38:17.117905+00:00,80.98,50.0,V
AIG,2025-04-25 15:38:17.118013+00:00,80.98,50.0,V
GOOGL,2025-04-25 15:38:18.038663+00:00,162.085,100.0,V
ALB,2025-04-25 15:38:18.520679+00:00,56.98,18.0,V
ALGN,2025-04-25 15:38:18.642093+00:00,182.88,4.0,V
AMD,2025-04-25 15:38:21.017217+00:00,95.1,1.0,V
AOS,2025-04-25 15:38:21.071914+00:00,64.6,100.0,V
AOS,2025-04-25 15:38:21.071942+00:00,64.605,100.0,V
ADBE,2025-04-25 15:38:21.868673+00:00,366.03,50.0,V
ADBE,2025-04-25 15:38:21.868684+00:00,366.03,44.0,V
MO,2025-04-25 15:38:21.871701+00:00,58.15,1.0,V
AMT,2025-04-25 15:38:21.996852+00:00,210.28,32.0,V
AMT,2025-04-25 15:38:21.999321+00:00,210.28,73.0,V
AMD,2025-04-25 15:38:22.000860+00:00,95.1,1.0,V
AMD,2025-04-25 15:38:22.009496+00:00,95.09,100.0,V
AMT,2025-04-25 15:38:22.016405+00:00,210.27,32.0,V
AMT,2025-04-25 15:38:22.016432+00:00,210.27,61.0,V
GOOGL,2025-04-25 15:38:22.560521+00:00,162.1,20.0,V
AEP,2025-04-25 15:38:22.793637+00:00,105.945,100.0,V
AEP,2025-04-25 15:38:22.794161+00:00,105.945,100.0,V
AMT,2025-04-25 15:38:22.929922+00:00,210.25,100.0,V
ADBE,2025-04-25 15:38:23.735384+00:00,366.05,22.0,V
GOOG,2025-04-25 15:38:24.308425+00:00,164.22,63.0,V
GOOG,2025-04-25 15:38:24.308462+00:00,164.21,100.0,V
AMZN,2025-04-25 15:38:24.666990+00:00,186.57,5.0,V
GOOGL,2025-04-25 15:38:24.968674+00:00,162.09,5.0,V
GOOGL,2025-04-25 15:38:24.968687+00:00,162.09,2.0,V
GOOGL,2025-04-25 15:38:24.968802+00:00,162.09,1.0,V
AMZN,2025-04-25 15:38:24.987920+00:00,186.54,2.0,V
AMZN,2025-04-25 15:38:25.515249+00:00,186.54,100.0,V
AMZN,2025-04-25 15:38:25.515304+00:00,186.54,100.0,V
ABNB,2025-04-25 15:38:25.978780+00:00,121.585,30.0,V
MMM,2025-04-25 15:38:26.312633+00:00,137.77,50.0,V
MMM,2025-04-25 15:38:26.314232+00:00,137.77,50.0,V
AMT,2025-04-25 15:38:26.337094+00:00,210.25,100.0,V
AMT,2025-04-25 15:38:26.337542+00:00,210.25,100.0,V
AMT,2025-04-25 15:38:26.337981+00:00,210.24,5.0,V
ALLE,2025-04-25 15:38:26.399799+00:00,137.42,5.0,V
ALLE,2025-04-25 15:38:26.406253+00:00,137.42,7.0,V
AMD,2025-04-25 15:38:26.433737+00:00,95.06,1.0,V
AMD,2025-04-25 15:38:27.265297+00:00,95.05,100.0,V
AMZN,2025-04-25 15:38:27.276857+00:00,186.51,100.0,V
ADBE,2025-04-25 15:38:27.396383+00:00,365.99,6.0,V
GOOGL,2025-04-25 15:38:28.796407+00:00,162.02,50.0,V
GOOGL,2025-04-25 15:38:28.988703+00:00,162.0,116.0,V
GOOGL,2025-04-25 15:38:28.988721+00:00,162.0,40.0,V
GOOGL,2025-04-25 15:38:28.988722+00:00,162.0,5.0,V
GOOGL,2025-04-25 15:38:28.988724+00:00,162.0,2.0,V
GOOGL,2025-04-25 15:38:28.994726+00:00,161.98,100.0,V
ABNB,2025-04-25 15:38:29.005624+00:00,121.58,50.0,V
GOOGL,2025-04-25 15:38:29.006649+00:00,161.97,100.0,V
GOOGL,2025-04-25 15:38:29.013607+00:00,161.975,100.0,V
GOOGL,2025-04-25 15:38:29.018741+00:00,161.96,100.0,V
AMZN,2025-04-25 15:38:29.061829+00:00,186.49,100.0,V
ABNB,2025-04-25 15:38:29.834820+00:00,121.58,20.0,V
ABNB,2025-04-25 15:38:29.834836+00:00,121.58,30.0,V
ABNB,2025-04-25 15:38:29.835384+00:00,121.58,50.0,V
AMD,2025-04-25 15:38:29.850487+00:00,95.02,1.0,V
AMZN,2025-04-25 15:38:29.885087+00:00,186.48,100.0,V
AMD,2025-04-25 15:38:29.885119+00:00,95.01,99.0,V
AMD,2025-04-25 15:38:29.885727+00:00,95.01,5.0,V
ABNB,2025-04-25 15:38:29.888867+00:00,121.585,20.0,V
GOOG,2025-04-25 15:38:30.792288+00:00,164.07,1.0,V
GOOGL,2025-04-25 15:38:30.812438+00:00,161.92,1.0,V
GOOG,2025-04-25 15:38:31.878080+00:00,164.03,100.0,V
AMD,2025-04-25 15:38:31.999475+00:00,95.03,81.0,V
GOOGL,2025-04-25 15:38:32.132702+00:00,161.92,10.0,V
AEP,2025-04-25 15:38:32.263613+00:00,105.945,100.0,V
AMZN,2025-04-25 15:38:32.863872+00:00,186.49,200.0,V
AMD,2025-04-25 15:38:33.168252+00:00,95.035,19.0,V
AEE,2025-04-25 15:38:34.281683+00:00,98.07,100.0,V
ADBE,2025-04-25 15:38:35.156950+00:00,365.82,3.0,V
