Ticker,Timestamp,Price,Size,Exchange
ABNB,2025-04-25 15:37:49.010460+00:00,121.64,100.0,V
AMD,2025-04-25 15:37:49.420288+00:00,95.18,80.0,V
MO,2025-04-25 15:37:49.450769+00:00,58.15,34.0,V
AMD,2025-04-25 15:37:49.526998+00:00,95.18,100.0,V
ADBE,2025-04-25 15:37:49.682301+00:00,366.01,13.0,V
AMD,2025-04-25 15:37:49.866973+00:00,95.18,100.0,V
AMZN,2025-04-25 15:37:50.030917+00:00,186.73,100.0,V
ABT,2025-04-25 15:37:50.042773+00:00,128.15,50.0,V
GOOGL,2025-04-25 15:37:50.099412+00:00,162.17,3.0,V
ABT,2025-04-25 15:37:50.393028+00:00,128.15,100.0,V
ABT,2025-04-25 15:37:50.393139+00:00,128.15,100.0,V
ABT,2025-04-25 15:37:50.393163+00:00,128.15,1.0,V
ABT,2025-04-25 15:37:50.393235+00:00,128.15,49.0,V
GOOG,2025-04-25 15:37:51.987819+00:00,164.27,9.0,V
GOOG,2025-04-25 15:37:51.987834+00:00,164.27,1.0,V
GOOG,2025-04-25 15:37:52.128852+00:00,164.29,7.0,V
GOOG,2025-04-25 15:37:52.128867+00:00,164.29,150.0,V
GOOG,2025-04-25 15:37:52.128868+00:00,164.29,50.0,V
ABBV,2025-04-25 15:37:52.364095+00:00,183.45,200.0,V
AMD,2025-04-25 15:37:52.493461+00:00,95.17,100.0,V
A,2025-04-25 15:37:53.882633+00:00,105.4,100.0,V
AMZN,2025-04-25 15:37:55.253115+00:00,186.72,1.0,V
AMD,2025-04-25 15:37:55.521164+00:00,95.21,100.0,V
AMD,2025-04-25 15:37:55.521180+00:00,95.21,100.0,V
AMD,2025-04-25 15:37:55.521180+00:00,95.21,100.0,V
AKAM,2025-04-25 15:37:56.233109+00:00,79.08,1.0,V
ABNB,2025-04-25 15:37:56.441080+00:00,121.6,1.0,V
AXP,2025-04-25 15:37:57.356017+00:00,264.85,1.0,V
AWK,2025-04-25 15:37:58.223742+00:00,142.48,3.0,V
AMD,2025-04-25 15:37:58.990449+00:00,95.19,1.0,V
AMD,2025-04-25 15:37:58.994677+00:00,95.2,100.0,V
GOOG,2025-04-25 15:37:59.089301+00:00,164.27,4.0,V
AXP,2025-04-25 15:37:59.355815+00:00,264.86,2.0,V
GOOGL,2025-04-25 15:38:00.635025+00:00,162.15,50.0,V
AMD,2025-04-25 15:38:01.025908+00:00,95.19,100.0,V
AMD,2025-04-25 15:38:01.995799+00:00,95.2,100.0,V
AXP,2025-04-25 15:38:03.357370+00:00,264.87,1.0,V
AXP,2025-04-25 15:38:04.355772+00:00,264.87,4.0,V
ABBV,2025-04-25 15:38:05.044995+00:00,183.44,200.0,V
AMD,2025-04-25 15:38:05.278286+00:00,95.18,25.0,V
