Ticker,Timestamp,Price,Size
AMZN,2025-04-25 15:17:02.829000+00:00,187.18,100
AMZN,2025-04-25 15:17:02.830000+00:00,187.17,100
ADI,2025-04-25 15:17:02.831000+00:00,193.65,100
AES,2025-04-25 15:17:04.422000+00:00,9.97,100
AES,2025-04-25 15:17:04.422000+00:00,9.97,100
AES,2025-04-25 15:17:04.422000+00:00,9.97,800
AES,2025-04-25 15:17:04.422000+00:00,9.97,500
AES,2025-04-25 15:17:04.422000+00:00,9.97,500
AES,2025-04-25 15:17:04.422000+00:00,9.97,500
AES,2025-04-25 15:17:04.422000+00:00,9.97,1200
AMCR,2025-04-25 15:17:05.694000+00:00,9.55,400
AMCR,2025-04-25 15:17:05.694000+00:00,9.55,100
AMCR,2025-04-25 15:17:05.701000+00:00,9.545,100
AMCR,2025-04-25 15:17:06.216000+00:00,9.545,100
AMCR,2025-04-25 15:17:06.216000+00:00,9.545,200
AMCR,2025-04-25 15:17:06.216000+00:00,9.545,300
AEE,2025-04-25 15:17:06.596000+00:00,98.46,100
AAPL,2025-04-25 15:17:06.595000+00:00,207.02,166
AAPL,2025-04-25 15:17:06.712000+00:00,207.03,100
AAPL,2025-04-25 15:17:06.712000+00:00,207.03,100
AAPL,2025-04-25 15:17:07.101000+00:00,207.02,700
AAPL,2025-04-25 15:17:07.101000+00:00,207.02,134
AMT,2025-04-25 15:17:07.103000+00:00,210.36,100
T,2025-04-25 15:17:07.484000+00:00,26.92,100
APH,2025-04-25 15:17:07.682000+00:00,75.79,122
APH,2025-04-25 15:17:07.704000+00:00,75.78,189
AES,2025-04-25 15:17:07.783000+00:00,9.96,100
AAPL,2025-04-25 15:17:07.881000+00:00,206.99,100
AAPL,2025-04-25 15:17:07.881000+00:00,207.01,100
AAPL,2025-04-25 15:17:07.915000+00:00,207.01,100
AAPL,2025-04-25 15:17:07.915000+00:00,207.01,100
AES,2025-04-25 15:17:08.053000+00:00,9.96,100
T,2025-04-25 15:17:08.054000+00:00,26.925,100
T,2025-04-25 15:17:08.057000+00:00,26.925,100
GOOG,2025-04-25 15:17:11.312000+00:00,164.94,100
GOOG,2025-04-25 15:17:11.437000+00:00,164.93,100
GOOG,2025-04-25 15:17:11.437000+00:00,164.93,100
AES,2025-04-25 15:17:11.438000+00:00,9.96,100
AAPL,2025-04-25 15:17:12.738000+00:00,207.0,100
AWK,2025-04-25 15:17:13.489000+00:00,142.57,100
AWK,2025-04-25 15:17:13.492000+00:00,142.54,100
AMZN,2025-04-25 15:17:14.850000+00:00,187.07,100
AAPL,2025-04-25 15:17:14.852000+00:00,206.99,100
AAPL,2025-04-25 15:17:14.952000+00:00,207.0,100
ADP,2025-04-25 15:17:15.260000+00:00,290.1,100
GOOG,2025-04-25 15:17:14.985000+00:00,164.84,112
AAPL,2025-04-25 15:17:14.985000+00:00,206.985,100
GOOG,2025-04-25 15:17:14.986000+00:00,164.84,176
GOOG,2025-04-25 15:17:14.986000+00:00,164.84,300
AAPL,2025-04-25 15:17:14.986000+00:00,206.99,100
AAPL,2025-04-25 15:17:14.986000+00:00,206.98,100
AAPL,2025-04-25 15:17:14.986000+00:00,206.98,164
AAPL,2025-04-25 15:17:14.987000+00:00,206.98,100
ANSS,2025-04-25 15:17:15.766000+00:00,316.75,143
AAPL,2025-04-25 15:17:15.010000+00:00,206.98,100
AMZN,2025-04-25 15:17:15.850000+00:00,187.03,125
AMZN,2025-04-25 15:17:15.852000+00:00,187.04,100
AMZN,2025-04-25 15:17:15.852000+00:00,187.03,300
AMZN,2025-04-25 15:17:15.853000+00:00,187.03,293
AMZN,2025-04-25 15:17:15.853000+00:00,187.03,106
APTV,2025-04-25 15:17:16.757000+00:00,55.755,100
AMZN,2025-04-25 15:17:17.285000+00:00,187.06,100
ADI,2025-04-25 15:17:19.024000+00:00,193.655,100
AAPL,2025-04-25 15:17:19.979000+00:00,206.97,100
AAPL,2025-04-25 15:17:20.240000+00:00,206.97,100
ABT,2025-04-25 15:17:20.240000+00:00,127.96,100
AAPL,2025-04-25 15:17:20.293000+00:00,206.97,100
AAPL,2025-04-25 15:17:20.293000+00:00,206.97,100
AAPL,2025-04-25 15:17:20.468000+00:00,206.98,100
AMZN,2025-04-25 15:17:21.010000+00:00,187.05,100
AAPL,2025-04-25 15:17:21.060000+00:00,206.97,100
AAPL,2025-04-25 15:17:21.108000+00:00,206.97,100
AAPL,2025-04-25 15:17:21.108000+00:00,206.97,100
AAPL,2025-04-25 15:17:21.131000+00:00,206.97,100
AAPL,2025-04-25 15:17:21.133000+00:00,206.97,200
AKAM,2025-04-25 15:17:21.331000+00:00,79.2,100
AEP,2025-04-25 15:17:21.750000+00:00,105.95,100
AOS,2025-04-25 15:17:22.869000+00:00,64.61,163
AOS,2025-04-25 15:17:22.870000+00:00,64.6,100
AMZN,2025-04-25 15:17:24.636000+00:00,187.03,100
APTV,2025-04-25 15:17:25.105000+00:00,55.77,100
APH,2025-04-25 15:17:25.135000+00:00,75.79,119
APA,2025-04-25 15:17:26.382000+00:00,16.38,100
ABNB,2025-04-25 15:17:26.568000+00:00,121.82,100
ADI,2025-04-25 15:17:26.611000+00:00,193.655,100
ABT,2025-04-25 15:17:26.612000+00:00,127.97,100
T,2025-04-25 15:17:26.632000+00:00,26.93,100
T,2025-04-25 15:17:26.632000+00:00,26.93,300
T,2025-04-25 15:17:26.633000+00:00,26.93,200
T,2025-04-25 15:17:26.635000+00:00,26.93,100
ADI,2025-04-25 15:17:26.637000+00:00,193.655,200
ABNB,2025-04-25 15:17:26.707000+00:00,121.94,100
AAPL,2025-04-25 15:17:26.734000+00:00,207.05,400
ADP,2025-04-25 15:17:27.375000+00:00,290.21,100
ABNB,2025-04-25 15:17:26.766000+00:00,121.98,200
ABNB,2025-04-25 15:17:26.766000+00:00,122.0,200
GOOG,2025-04-25 15:17:26.791000+00:00,164.91,100
ADP,2025-04-25 15:17:27.461000+00:00,290.21,100
AMD,2025-04-25 15:17:27.861000+00:00,94.82,100
ALB,2025-04-25 15:17:27.870000+00:00,57.06,100
AFL,2025-04-25 15:17:28.757000+00:00,107.51,100
GOOGL,2025-04-25 15:17:29.051000+00:00,162.75,100
GOOGL,2025-04-25 15:17:29.051000+00:00,162.75,100
GOOG,2025-04-25 15:17:29.052000+00:00,164.89,200
T,2025-04-25 15:17:30.180000+00:00,26.93,100
AAPL,2025-04-25 15:17:29.412000+00:00,206.99,100
AMZN,2025-04-25 15:17:29.411000+00:00,187.1,100
GOOG,2025-04-25 15:17:29.414000+00:00,164.81,100
AAPL,2025-04-25 15:17:31.051000+00:00,206.97,100
AMZN,2025-04-25 15:17:31.053000+00:00,187.06,100
APH,2025-04-25 15:17:31.325000+00:00,75.82,134
ALGN,2025-04-25 15:17:31.431000+00:00,183.69,100
APH,2025-04-25 15:17:31.499000+00:00,75.81,100
GOOGL,2025-04-25 15:17:36.130000+00:00,162.68,100
GOOGL,2025-04-25 15:17:38.718000+00:00,162.68,144
GOOGL,2025-04-25 15:17:39.458000+00:00,162.705,100
GOOGL,2025-04-25 15:17:39.458000+00:00,162.68,252
ANET,2025-04-25 15:17:40.768000+00:00,77.13,100
ANET,2025-04-25 15:17:40.768000+00:00,77.13,100
AON,2025-04-25 15:17:40.815000+00:00,328.73,100
GOOGL,2025-04-25 15:17:42.631000+00:00,162.62,128
GOOGL,2025-04-25 15:17:42.631000+00:00,162.62,123
AMZN,2025-04-25 15:17:42.631000+00:00,187.06,100
AMZN,2025-04-25 15:17:42.631000+00:00,187.06,100
AMAT,2025-04-25 15:17:42.812000+00:00,149.93,100
AAPL,2025-04-25 15:17:42.845000+00:00,206.96,100
GOOGL,2025-04-25 15:17:43.285000+00:00,162.61,200
AIG,2025-04-25 15:17:43.879000+00:00,81.18,200
T,2025-04-25 15:17:45.754000+00:00,26.93,100
T,2025-04-25 15:17:45.754000+00:00,26.93,100
T,2025-04-25 15:17:45.754000+00:00,26.93,131
AMCR,2025-04-25 15:17:47.126000+00:00,9.54,600
AMCR,2025-04-25 15:17:47.126000+00:00,9.54,344
GOOG,2025-04-25 15:17:48.592000+00:00,164.76,600
GOOG,2025-04-25 15:17:48.592000+00:00,164.76,100
GOOG,2025-04-25 15:17:48.592000+00:00,164.76,184
GOOG,2025-04-25 15:17:48.592000+00:00,164.76,143
GOOG,2025-04-25 15:17:48.597000+00:00,164.76,100
AON,2025-04-25 15:17:49.487000+00:00,328.74,100
AON,2025-04-25 15:17:49.499000+00:00,328.72,100
AMT,2025-04-25 15:17:50.069000+00:00,210.39,100
AAPL,2025-04-25 15:17:50.386000+00:00,207.01,100
AMZN,2025-04-25 15:17:52.299000+00:00,187.045,100
AMZN,2025-04-25 15:17:52.302000+00:00,187.0,100
AMZN,2025-04-25 15:17:52.309000+00:00,186.99,290
AMZN,2025-04-25 15:17:52.309000+00:00,186.99,100
AMZN,2025-04-25 15:17:52.310000+00:00,186.98,300
AMZN,2025-04-25 15:17:52.310000+00:00,186.98,100
ACN,2025-04-25 15:17:51.551000+00:00,291.68,100
AIG,2025-04-25 15:17:53.722000+00:00,81.18,196
