Ticker,Timestamp,Price,Size,Exchange
AFL,2025-04-24 16:08:36.861532+00:00,108.42,100.0,V
AIG,2025-04-24 16:08:36.863168+00:00,82.27,54.0,V
AEE,2025-04-24 16:08:36.957974+00:00,99.19,100.0,V
AMT,2025-04-24 16:08:36.983496+00:00,213.93,1.0,V
AMT,2025-04-24 16:08:36.986990+00:00,213.9,46.0,V
AMT,2025-04-24 16:08:37.451259+00:00,213.9,14.0,V
AMT,2025-04-24 16:08:38.074498+00:00,213.92,100.0,V
AMT,2025-04-24 16:08:38.074498+00:00,213.93,50.0,V
AMT,2025-04-24 16:08:38.074516+00:00,213.93,100.0,V
AMT,2025-04-24 16:08:38.074516+00:00,213.93,100.0,V
AMT,2025-04-24 16:08:38.074528+00:00,213.935,100.0,V
AMT,2025-04-24 16:08:38.191753+00:00,214.0,14.0,V
AMT,2025-04-24 16:08:38.191753+00:00,214.0,100.0,V
AMT,2025-04-24 16:08:38.191753+00:00,214.0,100.0,V
AMT,2025-04-24 16:08:38.191756+00:00,214.0,4.0,V
AMT,2025-04-24 16:08:38.191771+00:00,214.0,100.0,V
AMD,2025-04-24 16:08:38.239119+00:00,93.32,100.0,V
AMD,2025-04-24 16:08:38.239161+00:00,93.32,6.0,V
AMT,2025-04-24 16:08:38.257134+00:00,214.0,23.0,V
AMT,2025-04-24 16:08:38.554770+00:00,213.97,100.0,V
AMT,2025-04-24 16:08:38.554785+00:00,213.97,100.0,V
AMT,2025-04-24 16:08:38.554788+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:38.554788+00:00,213.96,100.0,V
ABBV,2025-04-24 16:08:42.301228+00:00,180.14,50.0,V
ABBV,2025-04-24 16:08:42.301388+00:00,180.14,1.0,V
ABBV,2025-04-24 16:08:42.303198+00:00,180.04,4.0,V
ABBV,2025-04-24 16:08:42.303661+00:00,180.1,50.0,V
ABBV,2025-04-24 16:08:42.303865+00:00,180.1,50.0,V
GOOGL,2025-04-24 16:08:42.513751+00:00,157.9,54.0,V
GOOGL,2025-04-24 16:08:42.821449+00:00,157.87,1.0,V
AMD,2025-04-24 16:08:42.995984+00:00,93.31,100.0,V
ABNB,2025-04-24 16:08:42.997879+00:00,120.31,244.0,V
ABNB,2025-04-24 16:08:42.998001+00:00,120.31,3.0,V
AMZN,2025-04-24 16:08:43.126509+00:00,184.24,22.0,V
AMZN,2025-04-24 16:08:43.126520+00:00,184.24,78.0,V
AMT,2025-04-24 16:08:43.128698+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:43.128734+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:43.128794+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:43.129318+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:43.129393+00:00,213.96,100.0,V
AMT,2025-04-24 16:08:43.129880+00:00,213.96,100.0,V
AMCR,2025-04-24 16:08:43.129898+00:00,9.615,6.0,V
AMCR,2025-04-24 16:08:43.129904+00:00,9.615,194.0,V
AMT,2025-04-24 16:08:43.130343+00:00,213.96,100.0,V
AMZN,2025-04-24 16:08:43.354002+00:00,184.24,2.0,V
AES,2025-04-24 16:08:43.356292+00:00,10.27,11.0,V
ABT,2025-04-24 16:08:43.358141+00:00,129.8,1.0,V
ABT,2025-04-24 16:08:43.358162+00:00,129.8,1.0,V
AMT,2025-04-24 16:08:43.380475+00:00,213.96,100.0,V
ABBV,2025-04-24 16:08:43.771328+00:00,180.035,100.0,V
AIG,2025-04-24 16:08:44.962798+00:00,82.26,62.0,V
AMZN,2025-04-24 16:08:45.685105+00:00,184.27,5.0,V
GOOGL,2025-04-24 16:08:46.005697+00:00,157.88,2.0,V
AXP,2025-04-24 16:08:46.541279+00:00,265.06,2.0,V
GOOGL,2025-04-24 16:08:47.101540+00:00,157.89,100.0,V
AMZN,2025-04-24 16:08:49.422782+00:00,184.24,2.0,V
AMT,2025-04-24 16:08:49.700109+00:00,213.91,10.0,V
ALL,2025-04-24 16:08:49.756433+00:00,194.55,1.0,V
ALL,2025-04-24 16:08:49.756472+00:00,194.55,1.0,V
ALL,2025-04-24 16:08:49.756482+00:00,194.55,1.0,V
AMT,2025-04-24 16:08:50.174460+00:00,213.93,7.0,V
AMT,2025-04-24 16:08:50.186745+00:00,213.93,23.0,V
AMT,2025-04-24 16:08:50.186775+00:00,213.94,77.0,V
ALL,2025-04-24 16:08:51.524667+00:00,194.56,50.0,V
AMZN,2025-04-24 16:08:51.537015+00:00,184.25,100.0,V
ALL,2025-04-24 16:08:51.660320+00:00,194.505,74.0,V
ALL,2025-04-24 16:08:51.665744+00:00,194.505,1.0,V
ALL,2025-04-24 16:08:51.670228+00:00,194.525,25.0,V
ALL,2025-04-24 16:08:51.670228+00:00,194.525,48.0,V
MMM,2025-04-24 16:08:51.821402+00:00,138.535,3.0,V
GOOGL,2025-04-24 16:08:53.188961+00:00,157.88,100.0,V
MMM,2025-04-24 16:08:53.981621+00:00,138.535,3.0,V
GOOGL,2025-04-24 16:08:54.223990+00:00,157.875,17.0,V
AMD,2025-04-24 16:08:54.453001+00:00,93.31,100.0,V
GOOG,2025-04-24 16:08:54.961081+00:00,160.11,20.0,V
AMT,2025-04-24 16:08:55.226767+00:00,213.89,30.0,V
AMT,2025-04-24 16:08:55.226788+00:00,213.9,70.0,V
ABBV,2025-04-24 16:08:55.904932+00:00,179.97,100.0,V
ABT,2025-04-24 16:08:56.097657+00:00,129.825,1.0,V
MMM,2025-04-24 16:08:56.472552+00:00,138.535,1.0,V
GOOG,2025-04-24 16:08:58.016074+00:00,160.09,100.0,V
GOOG,2025-04-24 16:08:58.122377+00:00,160.1,9.0,V
GOOGL,2025-04-24 16:08:58.909885+00:00,157.86,100.0,V
GOOGL,2025-04-24 16:08:58.919470+00:00,157.86,200.0,V
GOOGL,2025-04-24 16:08:59.613158+00:00,157.87,100.0,V
GOOGL,2025-04-24 16:08:59.613170+00:00,157.87,1.0,V
GOOGL,2025-04-24 16:08:59.613247+00:00,157.87,41.0,V
GOOGL,2025-04-24 16:08:59.613288+00:00,157.87,1.0,V
MO,2025-04-24 16:09:00.013300+00:00,58.51,100.0,V
MO,2025-04-24 16:09:00.013907+00:00,58.51,180.0,V
MMM,2025-04-24 16:09:00.505939+00:00,138.5,100.0,V
MMM,2025-04-24 16:09:00.506412+00:00,138.5,20.0,V
APD,2025-04-24 16:09:01.083732+00:00,266.99,10.0,V
AMZN,2025-04-24 16:09:02.090284+00:00,184.27,1.0,V
AFL,2025-04-24 16:09:02.722473+00:00,108.45,15.0,V
AFL,2025-04-24 16:09:02.722620+00:00,108.45,2.0,V
AFL,2025-04-24 16:09:02.735344+00:00,108.49,16.0,V
AFL,2025-04-24 16:09:02.735347+00:00,108.49,14.0,V
AFL,2025-04-24 16:09:02.735368+00:00,108.49,2.0,V
AFL,2025-04-24 16:09:02.739109+00:00,108.5,1.0,V
GOOG,2025-04-24 16:09:03.406776+00:00,160.15,1.0,V
AMD,2025-04-24 16:09:05.054037+00:00,93.32,1.0,V
ACN,2025-04-24 16:09:07.463522+00:00,289.805,10.0,V
GOOGL,2025-04-24 16:09:08.335766+00:00,157.895,35.0,V
AEP,2025-04-24 16:09:08.490275+00:00,107.06,153.0,V
ALB,2025-04-24 16:09:09.286117+00:00,57.64,156.0,V
ABT,2025-04-24 16:09:11.392798+00:00,129.835,100.0,V
AMZN,2025-04-24 16:09:11.409636+00:00,184.265,23.0,V
GOOGL,2025-04-24 16:09:12.318944+00:00,157.85,100.0,V
GOOGL,2025-04-24 16:09:12.326577+00:00,157.85,57.0,V
GOOGL,2025-04-24 16:09:12.432379+00:00,157.85,100.0,V
AMZN,2025-04-24 16:09:12.514048+00:00,184.24,100.0,V
AMZN,2025-04-24 16:09:12.514095+00:00,184.22,100.0,V
GOOGL,2025-04-24 16:09:13.867442+00:00,157.85,12.0,V
GOOGL,2025-04-24 16:09:15.892903+00:00,157.845,3.0,V
ADBE,2025-04-24 16:09:15.946043+00:00,358.24,2.0,V
ADBE,2025-04-24 16:09:15.946073+00:00,358.23,15.0,V
AMD,2025-04-24 16:09:15.960947+00:00,93.29,100.0,V
AMD,2025-04-24 16:09:15.960963+00:00,93.29,100.0,V
MMM,2025-04-24 16:09:16.868703+00:00,138.5,14.0,V
ABBV,2025-04-24 16:09:17.039319+00:00,180.1,100.0,V
ABBV,2025-04-24 16:09:17.298620+00:00,180.08,25.0,V
ABBV,2025-04-24 16:09:17.298644+00:00,180.07,75.0,V
AMZN,2025-04-24 16:09:17.392064+00:00,184.22,1.0,V
GOOGL,2025-04-24 16:09:17.584568+00:00,157.845,299.0,V
MO,2025-04-24 16:09:20.699319+00:00,58.53,100.0,V
AMZN,2025-04-24 16:09:21.713254+00:00,184.21,1.0,V
AMZN,2025-04-24 16:09:21.713266+00:00,184.21,19.0,V
AMZN,2025-04-24 16:09:22.434037+00:00,184.19,120.0,V
AMD,2025-04-24 16:09:22.880902+00:00,93.32,76.0,V
AEP,2025-04-24 16:09:24.038137+00:00,107.08,9.0,V
GOOGL,2025-04-24 16:09:24.107238+00:00,157.84,9.0,V
