Ticker,Timestamp,Price,Size,Exchange
AMZN,2025-04-24 15:55:31.642971+00:00,185.01,4.0,V
GOOGL,2025-04-24 15:55:33.952041+00:00,158.36,50.0,V
GOOG,2025-04-24 15:55:33.954499+00:00,160.615,100.0,V
AMZN,2025-04-24 15:55:33.974289+00:00,185.02,100.0,V
GOOGL,2025-04-24 15:55:34.643422+00:00,158.37,100.0,V
GOOGL,2025-04-24 15:55:35.647078+00:00,158.38,100.0,V
AMD,2025-04-24 15:55:35.717430+00:00,93.48,1.0,V
ADBE,2025-04-24 15:55:35.717569+00:00,359.68,16.0,V
AIG,2025-04-24 15:55:35.733369+00:00,82.39,100.0,V
AIG,2025-04-24 15:55:35.734376+00:00,82.39,75.0,V
AIG,2025-04-24 15:55:35.735485+00:00,82.4,25.0,V
AIG,2025-04-24 15:55:35.739870+00:00,82.42,100.0,V
AOS,2025-04-24 15:55:35.810646+00:00,65.045,100.0,V
ACN,2025-04-24 15:55:36.065686+00:00,290.1,100.0,V
ABNB,2025-04-24 15:55:36.159410+00:00,120.75,2.0,V
GOOG,2025-04-24 15:55:36.162643+00:00,160.65,1.0,V
GOOG,2025-04-24 15:55:36.162657+00:00,160.65,1.0,V
ABNB,2025-04-24 15:55:36.488422+00:00,120.76,1.0,V
GOOGL,2025-04-24 15:55:36.627636+00:00,158.41,2.0,V
ARE,2025-04-24 15:55:36.630075+00:00,77.37,100.0,V
AMZN,2025-04-24 15:55:38.241754+00:00,185.045,67.0,V
AMD,2025-04-24 15:55:38.608848+00:00,93.5,34.0,V
ALGN,2025-04-24 15:55:38.842932+00:00,181.97,5.0,V
ALGN,2025-04-24 15:55:38.843390+00:00,182.02,25.0,V
ALGN,2025-04-24 15:55:38.843879+00:00,182.02,9.0,V
ALGN,2025-04-24 15:55:38.843890+00:00,182.02,14.0,V
AMD,2025-04-24 15:55:39.390302+00:00,93.5,28.0,V
ALLE,2025-04-24 15:55:40.323484+00:00,138.83,33.0,V
MMM,2025-04-24 15:55:40.329274+00:00,138.5,50.0,V
GOOGL,2025-04-24 15:55:40.509509+00:00,158.43,100.0,V
ARE,2025-04-24 15:55:40.796552+00:00,77.375,20.0,V
MMM,2025-04-24 15:55:40.844448+00:00,138.5,50.0,V
AMD,2025-04-24 15:55:40.984465+00:00,93.5,5.0,V
MO,2025-04-24 15:55:41.604929+00:00,58.58,5.0,V
AMD,2025-04-24 15:55:41.793009+00:00,93.48,100.0,V
AMD,2025-04-24 15:55:41.793031+00:00,93.48,100.0,V
AMD,2025-04-24 15:55:41.797622+00:00,93.48,9.0,V
AMD,2025-04-24 15:55:41.797651+00:00,93.48,55.0,V
AMD,2025-04-24 15:55:41.828821+00:00,93.48,10.0,V
AMD,2025-04-24 15:55:41.835545+00:00,93.47,100.0,V
AMD,2025-04-24 15:55:41.835561+00:00,93.47,100.0,V
AMD,2025-04-24 15:55:41.948114+00:00,93.48,150.0,V
AMD,2025-04-24 15:55:41.948125+00:00,93.48,50.0,V
AMZN,2025-04-24 15:55:42.165487+00:00,185.06,100.0,V
ACN,2025-04-24 15:55:42.276387+00:00,290.14,100.0,V
ACN,2025-04-24 15:55:42.298424+00:00,290.23,5.0,V
ARE,2025-04-24 15:55:42.481710+00:00,77.38,80.0,V
ARE,2025-04-24 15:55:42.481746+00:00,77.4,20.0,V
ARE,2025-04-24 15:55:42.482056+00:00,77.39,100.0,V
ARE,2025-04-24 15:55:42.482619+00:00,77.4,1.0,V
AMCR,2025-04-24 15:55:42.497218+00:00,9.63,3000.0,V
GOOGL,2025-04-24 15:55:42.537099+00:00,158.44,100.0,V
ABBV,2025-04-24 15:55:42.676929+00:00,180.01,10.0,V
ABBV,2025-04-24 15:55:42.676947+00:00,180.01,100.0,V
AMZN,2025-04-24 15:55:42.719588+00:00,185.065,196.0,V
AEP,2025-04-24 15:55:42.872069+00:00,106.92,50.0,V
ACN,2025-04-24 15:55:43.454039+00:00,290.27,20.0,V
ACN,2025-04-24 15:55:43.454081+00:00,290.32,68.0,V
AMCR,2025-04-24 15:55:43.457737+00:00,9.63,100.0,V
AMCR,2025-04-24 15:55:43.469853+00:00,9.63,400.0,V
AMCR,2025-04-24 15:55:43.469868+00:00,9.63,100.0,V
ARE,2025-04-24 15:55:44.181379+00:00,77.41,1.0,V
ADBE,2025-04-24 15:55:44.198542+00:00,359.75,10.0,V
ADBE,2025-04-24 15:55:44.198569+00:00,359.76,96.0,V
AMZN,2025-04-24 15:55:44.324567+00:00,185.05,4.0,V
AMZN,2025-04-24 15:55:46.668524+00:00,185.07,100.0,V
AMZN,2025-04-24 15:55:46.670647+00:00,185.09,135.0,V
ABT,2025-04-24 15:55:46.729365+00:00,129.835,100.0,V
ABT,2025-04-24 15:55:46.729399+00:00,129.81,100.0,V
AMZN,2025-04-24 15:55:47.119773+00:00,185.1,15.0,V
AMZN,2025-04-24 15:55:47.119873+00:00,185.1,85.0,V
AMZN,2025-04-24 15:55:47.119891+00:00,185.1,7.0,V
AMZN,2025-04-24 15:55:47.119895+00:00,185.1,8.0,V
AMZN,2025-04-24 15:55:47.120038+00:00,185.1,92.0,V
AMZN,2025-04-24 15:55:47.120052+00:00,185.1,100.0,V
AMZN,2025-04-24 15:55:47.120056+00:00,185.1,8.0,V
ADBE,2025-04-24 15:55:47.122665+00:00,359.78,100.0,V
ADBE,2025-04-24 15:55:47.122679+00:00,359.78,25.0,V
ADBE,2025-04-24 15:55:47.122682+00:00,359.78,10.0,V
ADBE,2025-04-24 15:55:47.122687+00:00,359.79,6.0,V
ADBE,2025-04-24 15:55:47.122702+00:00,359.79,100.0,V
ADBE,2025-04-24 15:55:47.122711+00:00,359.79,100.0,V
ADBE,2025-04-24 15:55:47.122715+00:00,359.79,100.0,V
ADBE,2025-04-24 15:55:47.122720+00:00,359.79,16.0,V
ADBE,2025-04-24 15:55:47.127046+00:00,359.79,1.0,V
ADBE,2025-04-24 15:55:47.127353+00:00,359.79,3.0,V
ADBE,2025-04-24 15:55:47.128368+00:00,359.77,1.0,V
ADBE,2025-04-24 15:55:47.128390+00:00,359.735,2.0,V
ADBE,2025-04-24 15:55:47.128514+00:00,359.79,13.0,V
ADBE,2025-04-24 15:55:47.129167+00:00,359.74,4.0,V
ADBE,2025-04-24 15:55:47.132140+00:00,359.74,60.0,V
ADBE,2025-04-24 15:55:47.132149+00:00,359.74,40.0,V
AMZN,2025-04-24 15:55:48.151461+00:00,185.14,49.0,V
GOOG,2025-04-24 15:55:48.206458+00:00,160.71,50.0,V
GOOGL,2025-04-24 15:55:48.252519+00:00,158.475,100.0,V
AES,2025-04-24 15:55:48.477374+00:00,10.275,100.0,V
AES,2025-04-24 15:55:48.477852+00:00,10.275,100.0,V
AES,2025-04-24 15:55:48.477855+00:00,10.275,100.0,V
AES,2025-04-24 15:55:48.477855+00:00,10.275,200.0,V
AES,2025-04-24 15:55:48.477858+00:00,10.275,100.0,V
AES,2025-04-24 15:55:48.477894+00:00,10.275,150.0,V
AES,2025-04-24 15:55:48.478361+00:00,10.275,150.0,V
AES,2025-04-24 15:55:48.478361+00:00,10.275,100.0,V
AES,2025-04-24 15:55:48.478363+00:00,10.275,300.0,V
AES,2025-04-24 15:55:48.478363+00:00,10.275,100.0,V
AMZN,2025-04-24 15:55:50.382262+00:00,185.14,60.0,V
ARE,2025-04-24 15:55:50.735248+00:00,77.405,1.0,V
GOOGL,2025-04-24 15:55:51.085501+00:00,158.465,3.0,V
GOOGL,2025-04-24 15:55:51.085520+00:00,158.465,1.0,V
GOOGL,2025-04-24 15:55:51.085537+00:00,158.465,1.0,V
GOOGL,2025-04-24 15:55:51.090903+00:00,158.465,200.0,V
ADBE,2025-04-24 15:55:51.131157+00:00,359.82,60.0,V
GOOGL,2025-04-24 15:55:51.243480+00:00,158.465,2.0,V
GOOGL,2025-04-24 15:55:51.508682+00:00,158.475,3.0,V
GOOGL,2025-04-24 15:55:51.508699+00:00,158.475,95.0,V
GOOGL,2025-04-24 15:55:51.508699+00:00,158.475,2.0,V
GOOGL,2025-04-24 15:55:51.874207+00:00,158.47,2.0,V
AMZN,2025-04-24 15:55:52.141440+00:00,185.155,100.0,V
ABBV,2025-04-24 15:55:52.147207+00:00,179.975,47.0,V
GOOGL,2025-04-24 15:55:52.671646+00:00,158.47,100.0,V
GOOGL,2025-04-24 15:55:53.267594+00:00,158.46,100.0,V
GOOGL,2025-04-24 15:55:53.267615+00:00,158.46,33.0,V
ABT,2025-04-24 15:55:53.269974+00:00,129.86,150.0,V
ABT,2025-04-24 15:55:53.269977+00:00,129.87,75.0,V
ABT,2025-04-24 15:55:53.269983+00:00,129.87,49.0,V
AMZN,2025-04-24 15:55:53.412188+00:00,185.17,4.0,V
GOOGL,2025-04-24 15:55:53.641024+00:00,158.46,7.0,V
GOOGL,2025-04-24 15:55:53.671478+00:00,158.46,100.0,V
GOOGL,2025-04-24 15:55:53.838389+00:00,158.46,100.0,V
AMZN,2025-04-24 15:55:54.195691+00:00,185.145,400.0,V
AMZN,2025-04-24 15:55:54.394999+00:00,185.15,150.0,V
AMZN,2025-04-24 15:55:54.395019+00:00,185.15,93.0,V
AMZN,2025-04-24 15:55:54.395019+00:00,185.16,100.0,V
AMZN,2025-04-24 15:55:54.395023+00:00,185.16,14.0,V
AMZN,2025-04-24 15:55:54.395033+00:00,185.16,3.0,V
AMZN,2025-04-24 15:55:54.395044+00:00,185.16,100.0,V
AMZN,2025-04-24 15:55:54.395049+00:00,185.16,500.0,V
AMZN,2025-04-24 15:55:54.396492+00:00,185.12,5.0,V
AFL,2025-04-24 15:55:54.656543+00:00,108.65,70.0,V
AFL,2025-04-24 15:55:54.656543+00:00,108.65,30.0,V
MMM,2025-04-24 15:55:55.474540+00:00,138.51,4.0,V
MMM,2025-04-24 15:55:55.617663+00:00,138.52,50.0,V
AMD,2025-04-24 15:55:56.408126+00:00,93.5,28.0,V
AMZN,2025-04-24 15:55:56.650632+00:00,185.14,100.0,V
APD,2025-04-24 15:55:57.696651+00:00,267.43,25.0,V
APD,2025-04-24 15:55:57.696690+00:00,267.45,24.0,V
APD,2025-04-24 15:55:57.696714+00:00,267.39,1.0,V
APD,2025-04-24 15:55:57.696769+00:00,267.45,24.0,V
APD,2025-04-24 15:55:57.696883+00:00,267.41,5.0,V
APD,2025-04-24 15:55:57.696886+00:00,267.31,50.0,V
APD,2025-04-24 15:55:57.697210+00:00,267.44,10.0,V
